"Pânico na Floresta: A Fundação",2,2021-01-26
"Implacável",3,2023-12-14
"Alma de Caçador",3,2024-03-28
"Luca",3,2021-06-17
"Os Pinguins de Madagascar: O Filme",3,2014-11-22
"Sete Homens e Um Destino",3,1960-10-12
"Real Gangsters",1,2013-06-01
"Missão: Impossível - Acerto de Contas Parte 2",1,2025-05-22
"2001: Uma Odisséia no Espaço",4,1968-04-02
"Magnum 578",2,2022-05-20
"A Torre Negra",2,2017-08-03
"Som da Liberdade",4,2023-07-03
"A Proposta",3,2009-06-02
"WALL-E",4,2008-06-22
"Fronteira Sombria",3,2024-07-31
"O Código Da Vinci",3,2006-05-17
"Os Incríveis 2",3,2018-06-14
"Alma de Caçador",3,2024-03-28
"007: Sem Tempo para Morrer",3,2021-09-29
"Círculo de Fogo",3,2013-07-11
"Star Wars: O Despertar da Força",3,2015-12-15
"Valente",3,2012-06-21
"Kingsman: Serviço Secreto",3,2015-01-24
"Pânico",3,1996-12-20
"동창회의 목적 2",2,2017-08-31
"Luca",3,2021-06-17
"Orgulho e Preconceito",4,2005-09-16
"A Experiência",2,1995-07-07
"Desafio no Bronx",3,1993-10-01
"Tom & Jerry: O Filme",3,2021-02-10
"Gênio Indomável",4,1997-12-05
"Kong: A Ilha da Caveira",3,2017-03-08
"Rebuilding Coraline",3,2024-08-15
"O Pior Vizinho do Mundo",3,2022-12-28
"Maze Runner: Prova de Fogo",3,2015-09-09
"Resgate 2",3,2023-06-09
"Três Amigas, Todos os Domingos",3,2024-08-07
"Meu Malvado Favorito 2",3,2013-06-26
"Kill Bill: Volume 1",3,2003-10-10
"El Halcón: Sed de Venganza",4,2023-10-25
"O Retorno da Múmia",3,2001-05-04
"Pets: A Vida Secreta dos Bichos 2",3,2019-05-24
"Karatê Kid",3,2010-06-10
"Os Incríveis",3,2004-10-27
"Mulan",3,2020-09-04
"O Poderoso Chefinho 2: Negócios da Família",3,2021-07-01
"Luck",3,2022-08-05
"Amor a Toda Prova",3,2011-07-29
"O Homem de Aço",3,2013-06-12
"Bata Antes de Entrar",2,2015-06-26
"A Hora do Rush",3,1998-09-18
"Ghosted: Sem Resposta",3,2023-04-18
"Raya e o Último Dragão",3,2021-03-03
"Uma Noite de Crime: Anarquia",3,2014-07-17
"I viaggiatori",3,2022-11-21
"Spirit: O Corcel Indomável",3,2002-05-24
"Alita: Anjo de Combate",3,2019-01-31
"A Múmia",3,1999-04-16
"Creed II",3,2018-11-21
"Toy Story 4",3,2019-06-19
"Malévola: Dona do Mal",3,2019-10-16
"Quebra de Sigilo",3,1992-09-09
"Seven: Os Sete Crimes Capitais",4,1995-09-22
"Tòkunbọ̀",3,2024-08-23
"60 Minutos",3,2024-01-19
"Velozes & Furiosos 7",3,2015-04-01
"Rambo IV",3,2008-01-24
"Está Tudo Bem Comigo?",3,2024-06-11
"A Mãe da Noiva",2,2024-05-08
"O Vigilante Mascarado",2,2016-01-08
"Riquinho",2,1994-12-19
"A Chamada",3,2023-08-23
"Brilho Eterno de uma Mente sem Lembranças",4,2004-03-19
"Meu Filho, Nosso Mundo",3,2024-05-30
"Uri: The Surgical Strike",3,2019-01-11
"A Maldição de Hannah Stevenson",2,2022-03-14
"Kingsman: O Círculo Dourado",3,2017-09-20
"O Corvo: A Cidade dos Anjos",2,1996-08-29
"Resgate 2",3,2023-06-09
"The Conjuring: Last Rites",1,2025-09-04
"Eu, Robô",3,2004-07-15
"Instinto Materno",3,2024-01-11
"A Incrível História de Adaline",3,2015-04-16
"Velozes & Furiosos 7",3,2015-04-01
"O Lorax: Em Busca da Trúfula Perdida",3,2012-03-01
"O Diabo Veste Prada",3,2006-06-29
"Planeta dos Macacos: A Origem",3,2011-08-03
"Missão: Impossível - Efeito Fallout",3,2018-07-13
"Annabelle 2: A Criação do Mal",3,2017-08-03
"Porno",2,1981-01-01
"Som da Liberdade",4,2023-07-03
"12 Homens e uma Sentença",4,1957-04-10
"After: Depois da Verdade",3,2020-09-02
"Descendentes 2",3,2017-07-21
"Golden Kamuy",3,2024-01-19
"Homem-Formiga e a Vespa",3,2018-07-04
"Skin: À Flor da Pele",3,2019-07-26
"Constantine",3,2005-02-08
"Terra à Deriva 2",3,2023-01-22
"Godzilla vs. Kong",3,2021-03-24
"Halloween - A Noite do Terror",3,1978-10-24
"Twister",3,1996-05-10
"Meu Malvado Favorito 3",3,2017-06-15
"Free Guy: Assumindo o Controle",3,2021-08-11
"Missão: Impossível - Acerto de Contas Parte 2",1,2025-05-22
"O Exorcista: O Devoto",2,2023-10-04
"Irmãs de Sorte",2,2024-08-30
"Imaginário: Brinquedo Diabólico",3,2024-03-06
"Rocky: Um Lutador",3,1976-11-20
"Detona Ralph",3,2012-11-01
"O Lar das Crianças Peculiares",3,2016-09-27
"Vizinhança do Barulho",3,1996-01-12
"Vida de Cabra",3,2024-03-28
"Através da Minha Janela",3,2022-02-04
"O Homem nas Trevas 2",3,2021-08-12
"Brilho Eterno de uma Mente sem Lembranças",4,2004-03-19
"Jogos Vorazes: A Esperança - O Final",3,2015-11-18
"Hércules",3,1997-06-13
"O Rei Macaco: Renascer",3,2021-04-02
"After: Depois da Promessa",3,2022-08-24
"Avengers: Doomsday",1,2026-04-29
"Hotel Transilvânia 3: Férias Monstruosas",3,2018-06-28
"Ruby Marinho - Monstro Adolescente",3,2023-06-28
"Megamente",3,2010-10-28
"Kingsman: Serviço Secreto",3,2015-01-24
"Tudo em Família",2,2024-06-27
"Pearl: Uma História de Origem 'X'",3,2022-09-16
"Intocáveis",4,2011-11-02
"As Panteras: Detonando",2,2003-06-25
"Star Wars: Episódio IX - A Ascensão Skywalker",3,2019-12-18
"Capitão América: Admirável Mundo Novo",1,2025-02-12
"Jogos Mortais X",3,2023-09-27
"Batman Begins",3,2005-06-10
"Feriado Sangrento",3,2023-11-16
"Percy Jackson e o Ladrão de Raios",3,2010-02-01
"Legalmente Loira",3,2001-07-13
"Vidro",3,2019-01-16
"Dragon Ball Z: A Batalha dos Deuses",3,2013-03-30
"Moonfall: Ameaça Lunar",3,2022-02-03
"Tudo em Todo o Lugar ao Mesmo Tempo",3,2022-03-24
"City Hunter",3,2024-04-24
"Baywatch: S.O.S. Malibu",3,2017-05-25
"Como Treinar o Seu Dragão 3",3,2019-01-03
"Afraid",2,2024-08-28
"Batman: O Retorno",3,1992-06-19
"O Lorax: Em Busca da Trúfula Perdida",3,2012-03-01
"A  Teia",3,2024-03-21
"O Segredo de Brokeback Mountain",3,2005-10-22
"Operação Cupido",3,1998-07-28
"O Exorcista",3,1973-12-26
"Proposta Indecente",3,1993-04-07
"300",3,2007-03-07
"O Rei Leão II: O Reino de Simba",3,1998-10-24
"Destruição Final: O Último Refúgio",3,2020-07-29
"A Primeira Noite de Crime",3,2018-07-04
"Perdido em Marte",3,2015-09-30
"O Vigilante Mascarado",2,2016-01-08
"Pânico",3,2022-01-12
"Instinto Materno",3,2024-01-11
"Kung Fu Panda 3",3,2016-01-23
"Dias Incríveis",3,2003-02-21
"Pânico na Floresta 4: Origens Sangrentas",2,2011-10-17
"Blade: O Caçador de Vampiros",3,1998-08-21
"성판17: 남자들의 17가지 성적 판타지",3,2017-11-13
"Meu Amigo Totoro",4,1988-04-10
"O Retorno dos Thundermans",3,2024-03-07
"Doutor Estranho",3,2016-10-25
"Viúva Negra",3,2021-01-01
"Invasão ao Serviço Secreto",3,2019-08-21
"Sniper Americano",3,2014-12-25
"O Jogo da Imitação",4,2014-11-14
"Ponte para Terabítia",3,2007-02-15
"Bob Esponja: O Filme",3,2004-11-14
"A Princesa e o Feitiço do Tempo",3,2022-11-17
"A Chamada",3,2023-08-23
"RRR: Revolta, Rebelião, Revolução",3,2022-03-24
"A Paixão de Cristo",3,2004-02-25
"Nasce uma Estrela",3,2018-10-03
"Bob Esponja: O Incrível Resgate",3,2020-08-14
"Rambo II - A Missão",3,1985-05-21
"A Era do Gelo 3",3,2009-06-26
"Sicário: Dia do Soldado",3,2018-06-27
"Prenda-Me se For Capaz",3,2002-12-16
"Fúria de Titãs 2",2,2012-03-28
"American Pie: O Último Stifler Virgem",2,2006-12-01
"Chappie",3,2015-03-04
"一周的朋友",2,2022-06-18
"Nina",3,2024-05-10
"Corpo Fechado",3,2000-11-22
"Eu Sou a Lenda",3,2007-12-12
"The Conjuring: Last Rites",1,2025-09-04
"Jack Reacher: Sem Retorno",2,2016-10-19
"O Quinto Elemento",3,1997-05-02
"Estrelas Além do Tempo",4,2016-12-10
"Descendentes 3",3,2019-08-02
"Projeto Caça ao Lobo",3,2022-09-21
"Hereditário",3,2018-06-07
"The Last: Naruto O Filme",3,2014-12-06
"Paixão Sem Limites",3,2010-12-03
"Top Gun - Ases Indomáveis",3,1986-05-16
"A Incrível História de Adaline",3,2015-04-16
"団鬼六 美教師地獄責め",2,1985-12-14
"Tempestade: Planeta em Fúria",3,2017-10-12
"O Voyeur",2,1994-01-27
"Olhos Famintos 4: Renascimento",2,2022-09-15
"Uma Noite de Crime",3,2013-05-31
"Carros",3,2006-06-08
"As Aventuras de Lady Marian",2,2022-05-09
"Soul",4,2020-12-25
"Percy Jackson e o Ladrão de Raios",3,2010-02-01
"Legalmente Loira",3,2001-07-13
"Dragon Ball Z: A Batalha dos Deuses",3,2013-03-30
"Capitão América: O Primeiro Vingador",3,2011-07-22
"Atraídos Pelo Destino",3,1994-07-29
"Perdido em Marte",3,2015-09-30
"Advogado do Diabo",3,1997-10-17
"Mi Gallo",3,2024-08-01
"Need for Speed: O Filme",3,2014-03-12
"Space Jam: Um Novo Legado",3,2021-07-08
"Noche de Bodas",3,2024-03-07
"O Planeta dos Macacos",3,1968-02-07
"Os Dez Mandamentos",3,1956-10-05
"O Poderoso Chefão: Parte III",3,1990-12-25
"Hachiko: Para Sempre",3,2023-03-31
"Capitã Marvel",3,2019-03-06
"A Criada",4,2016-06-01
"Valente",3,2012-06-21
"La La Land: Cantando Estações",3,2016-11-29
"Dragon Ball Z: O Renascimento de Freeza",3,2015-04-18
"Tomorrowland: Um Lugar Onde Nada é Impossível",3,2015-05-19
"Dragon Ball Z: O Retorno do Guerreiro Lendário",3,1994-03-12
"Tróia",3,2004-05-13
"Rambo: Programado Para Matar",3,1982-10-22
"O Labirinto do Fauno",3,2006-10-10
"Vida",3,2017-03-22
"Cinderela II: Os Sonhos Se Realizam",3,2002-02-23
"O Imbatível III: Redenção",3,2010-04-17
"Babilônia",3,2022-12-22
"白蛇：浮生",4,2024-07-30
"Farejando Vingança",3,2023-09-29
"名探偵コナン 水平線上の陰謀",3,2005-04-09
"Capitã Marvel",3,2019-03-06
"가슴 큰 여자친구",3,2019-03-08
"A Hora do Pesadelo",3,1984-10-31
"Sorria",3,2022-09-23
"Drácula: A Última Viagem do Deméter",3,2023-08-09
"Olhos Famintos 2",3,2003-08-08
"揺れる電車の中で　女教師の淫らなアルバイト",2,2009-09-25
"The Well",3,2024-08-01
"Matrix Resurrections",3,2021-12-16
"Bob Marley: One Love",3,2024-02-14
"Rango",3,2011-03-02
"Ted",3,2012-06-29
"A Origem dos Guardiões",3,2012-11-21
"Operação Natal",1,2024-11-07
"Megaboa",3,2021-11-26
"Jumanji: Próxima Fase",3,2019-12-04
"Uma Noite de Crime:  A Fronteira",3,2021-06-30
"A Paixão de Cristo",3,2004-02-25
"桃色",2,2004-10-28
"Os Smurfs: Um Conto de Natal",3,2011-12-02
"Cuckoo",2,2024-08-02
"Dogman",3,2023-09-27
"Vida de Inseto",3,1998-11-25
"Os Croods 2: Uma Nova Era",3,2020-11-25
"Amor de Aluguel",3,2003-12-12
"Prison Break: O Resgate Final",3,2009-09-10
"Onde os Fracos Não Têm Vez",3,2007-06-13
"O Menu",3,2022-11-17
"Sete Homens e Um Destino",3,2016-09-14
"Os Dez Mandamentos",3,1956-10-05
"King Kong",3,2005-12-12
"Velozes & Furiosos 10: Parte 2",1,2026-06-22
"American Pie: A Primeira Vez é Inesquecível",3,1999-07-09
"Lembayung",1,2024-09-19
"A Fuga das Galinhas: A Ameaça dos Nuggets",3,2023-12-08
"No Limite do Amanhã",3,2014-05-27
"A Torre Negra",2,2017-08-03
"Quatro Vidas de um Cachorro",3,2017-01-19
"Finch",3,2021-11-04
"À Procura da Felicidade",3,2006-12-14
"Cemitério Maldito",2,2019-04-04
"从21世纪安全撤离",3,2024-07-18
"Malèna",3,2000-03-16
"Kill Bill: Volume 2",3,2004-04-16
"Reagan",3,2024-08-29
"Dragon Ball Z: O Ataque do Dragão",3,1995-07-15
"Morbius",3,2022-03-30
"Culpa e Desejo",2,2023-09-13
"맛있는 비행",2,2015-11-01
"Annabelle 3: De Volta para Casa",3,2019-06-26
"盤絲洞",2,1967-08-21
"Annabelle 2: A Criação do Mal",3,2017-08-03
"Olhos Famintos 4: Renascimento",2,2022-09-15
"Projeto Caça ao Lobo",3,2022-09-21
"Bolt: Supercão",3,2008-11-21
"Agente X: A Última Missão",2,2023-12-14
"Se Beber, Não Case! - Parte II",3,2011-05-25
"O Jogo do Elevador",2,2023-07-12
"Alita: Anjo de Combate",3,2019-01-31
"抓娃娃",3,2024-07-13
"As Crônicas de Nárnia: Príncipe Caspian",3,2008-05-15
"3 jours max",2,2023-10-25
"Godzilla",3,2014-05-14
"12 Homens e uma Sentença",4,1957-04-10
"Hereditário",3,2018-06-07
"封神第二部：魔道争锋",1,0000-00-00
"300",3,2007-03-07
"Oito Mulheres e um Segredo",3,2018-06-07
"O Filho do Homem",1,2019-08-29
"동창회의 목적: 더 비기닝",4,2017-02-02
"Irmão Urso",3,2003-10-23
"Deuses do Egito",2,2016-02-25
"Anaconda 2: A Caçada pela Orquídea Sangrenta",2,2004-08-25
"Patrulha Canina: O Filme",3,2021-08-09
"Air Force One Down",3,2024-02-09
"Vizinhança do Barulho",3,1996-01-12
"De Olhos Bem Fechados",3,1999-07-16
"G.I. Joe: A Origem de Cobra",2,2009-08-03
"Blackest Darkness",2,2024-03-29
"Pânico na Floresta 4: Origens Sangrentas",2,2011-10-17
"Psicopata Americano",3,2000-04-13
"Vida de Cabra",3,2024-03-28
"Vô Diện Sát Nhân",3,2022-08-26
"King Kong",3,2005-12-12
"Jack Reacher: Sem Retorno",2,2016-10-19
"Família do Bagulho",3,2013-08-07
"X-Rated: The Greatest Adult Movies of All Time",3,2015-02-06
"O Curioso Caso de Benjamin Button",3,2008-12-25
"Os Suspeitos",4,2013-09-19
"Deuses do Egito",2,2016-02-25
"A Centopéia Humana",2,2009-10-31
"A Autópsia",3,2016-12-21
"Katie's Mom",1,2023-07-02
"O Exterminador do Futuro 3: A Rebelião das Máquinas",3,2003-07-02
"Sicario: Terra de Ninguém",3,2015-09-17
"12 Horas para Sobreviver: O Ano da Eleição",3,2016-06-29
"Danadinha",2,2023-02-14
"Baby Shark - O Grande Filme",3,2024-02-07
"Carros",3,2006-06-08
"Jogos Vorazes: Em Chamas",3,2013-11-15
"A Sociedade Norte-Americana dos Negros Mágicos",2,2024-03-15
"O Menino do Pijama Listrado",3,2008-05-07
"007 Cassino Royale",3,2006-11-14
"抓娃娃",3,2024-07-13
"O Filho do Homem",1,2019-08-29
"Descendentes",3,2015-07-31
"Todo Mundo em Pânico 5",2,2013-04-11
"O Pior Vizinho do Mundo",3,2022-12-28
"A Serbian Film - Terror sem Limites",2,2010-06-16
"Kong: A Ilha da Caveira",3,2017-03-08
"Festa da Salsicha",2,2016-07-11
"Blade Runner: O Caçador de Andróides",3,1982-06-25
"Sicário: Dia do Soldado",3,2018-06-27
"Plano Doentio",3,2003-03-01
"MO002 SQ エボルーション Vol.2 巨乳人妻教師 ： 沢井芽衣",2,2005-08-01
"Megatubarão",3,2018-08-09
"Tinker Bell e o Monstro da Terra do Nunca",3,2014-12-12
"Motoqueiro Fantasma",2,2007-01-15
"Terra à Deriva 2",3,2023-01-22
"Creed: Nascido para Lutar",3,2015-11-25
"O Grinch",3,2018-11-08
"Cantando na Chuva",4,1952-04-09
"O Predador 2: A Caçada Continua",3,1990-11-21
"RRR: Revolta, Rebelião, Revolução",3,2022-03-24
"தி ககிரேட்டஸ்ட் ஆஃப் ஆல் டைம்",2,2024-09-05
"여자전쟁: 비열한 거래",2,2015-09-27
"Agra",2,2023-09-29
"Encontro Marcado",3,1998-11-12
"Dragon Ball Z: O Ataque do Dragão",3,1995-07-15
"A Noite Em Que Voltaram Para Casa",2,2024-01-12
"Em Ritmo de Fuga",3,2017-06-28
"Dragon Ball Z: O Poder Invencível",3,1993-03-06
"Universidade Monstros",3,2013-06-19
"Os Mercenários 2",3,2012-08-08
"Cruzada",3,2005-05-03
"Olhos Famintos 2",3,2003-08-08
"Paluwagan",1,2024-09-17
"Divergente",3,2014-03-14
"A Série Divergente: Insurgente",3,2015-03-18
"Truque de Mestre: O 2º Ato",3,2016-06-02
"동창회의 목적: 더 비기닝",4,2017-02-02
"Agente X: A Última Missão",2,2023-12-14
"Monella, a Travessa",2,1998-06-01
"Tubarão",3,1975-06-20
"Vidente Por Acidente",1,2024-04-18
"Os Três Males",3,2023-10-06
"Bolt: Supercão",3,2008-11-21
"Rocky Balboa",3,2006-12-20
"Atração Perigosa",3,2010-09-15
"João e Maria: Caçadores de Bruxas",3,2013-01-17
"Creed: Nascido para Lutar",3,2015-11-25
"綿の国星",2,1984-02-11
"Subservience",3,2024-08-15
"O Predador 2: A Caçada Continua",3,1990-11-21
"O Senhor dos Anéis: A Guerra dos Rohirrim",1,2024-12-11
"As Crônicas de Nárnia: A Viagem do Peregrino da Alvorada",3,2010-12-02
"Não! Não Olhe!",3,2022-07-20
"Jawan",3,2023-09-07
"Todo Mundo em Pânico",3,2000-07-07
"Bob Marley: One Love",3,2024-02-14
"Através da Minha Janela: Além-mar",3,2023-06-23
"Ninfomaniaca: Volume 2",3,2013-12-25
"3 jours max",2,2023-10-25
"Blade Runner: O Caçador de Andróides",3,1982-06-25
"Os Mercenários 3",3,2014-08-07
"Agra",2,2023-09-29
"Velozes & Furiosos 9",3,2021-05-19
"Vidas ao Vento",3,2013-07-20
"A Era do Gelo 3",3,2009-06-26
"Aves de Rapina: Arlequina e sua Emancipação Fantabulosa",3,2020-02-05
"101 Dálmatas",3,1961-01-25
"The Last: Naruto O Filme",3,2014-12-06
"Hotel Transilvânia",3,2012-09-20
"O Entregador",3,2024-01-19
"A Sacrifice",2,2024-06-28
"Warhorse One",3,2023-06-30
"Flutuar",3,2024-02-09
"A Arte de Amar",3,2024-03-13
"Missão de Sobrevivência",3,2023-05-25
"O Voyeur",2,1994-01-27
"O Mágico de Oz",3,1939-08-15
"Jurassic World 4",1,2025-07-02
"Entrevista com o Vampiro",3,1994-11-11
"Presságio",3,2009-03-19
"Cinderela II: Os Sonhos Se Realizam",3,2002-02-23
"A Saga de Slyth",2,2023-12-05
"Extraordinário",4,2017-11-13
"Galante e Sanguinário",3,1957-08-07
"Os Canibais",2,2019-04-19
"John Wick: De Volta ao Jogo",3,2014-10-22
"Anjos da Lei 2",3,2014-06-05
"mãe!",3,2017-09-13
"O Espanta Tubarões",3,2004-09-20
"Kung Fu Futebol Clube",3,2001-07-05
"Ninguém Vai te Salvar",3,2023-09-22
"Apocalypse Now",4,1979-08-15
"Blade: Trinity",2,2004-12-08
"새아빠와 모녀",3,2021-09-24
"Os Caça-Fantasmas 2",3,1989-06-16
"Project Silence",3,2024-07-11
"Armageddon",3,1998-07-01
"Hotel Transilvânia",3,2012-09-20
"Sexta-Feira 13",3,1980-05-09
"Patrulha Canina: O Filme",3,2021-08-09
"Entrevista com o Vampiro",3,1994-11-11
"Hellboy",3,2004-04-02
"Sensual Massage: The Touch Of Love",2,1980-01-01
"Aladdin",3,1992-11-25
"Infiltrado",3,2023-11-24
"Os Smurfs e a Vila Perdida",3,2017-03-23
"Mulher-Maravilha 1984",3,2020-12-16
"A Família Addams",3,2019-10-10
"American Pie: O Último Stifler Virgem",2,2006-12-01
"Ninfomaniaca: Volume 2",3,2013-12-25
"O Lutador",3,2006-04-11
"M家の新妻 変態洗礼",2,2009-03-27
"O Retorno da Múmia",3,2001-05-04
"Jade: Guerreira Solitária",2,2024-02-16
"Fúria de Titãs",2,2010-03-26
"Dança com Lobos",3,1990-03-30
"Animais Fantásticos e Onde Habitam",3,2016-11-16
"O Exorcista",3,1973-12-26
"Fogo Contra Fogo",3,1995-12-15
"Kill Bill: Volume 2",3,2004-04-16
"Os Casagrandes: O Filme",3,2024-03-21
"Armageddon",3,1998-07-01
"僕のヒーローアカデミア ～オールマイト：ライジング～",3,2019-02-13
"Capitão América: Admirável Mundo Novo",1,2025-02-12
"Django Livre",4,2012-12-25
"Pearl: Uma História de Origem 'X'",3,2022-09-16
"Mentes Sombrias",3,2018-07-25
"Alice Através do Espelho",3,2016-05-25
"Megan Is Missing",3,2011-05-01
"Drácula: A Última Viagem do Deméter",3,2023-08-09
"La casa",3,2024-05-01
"Hercules",2,2014-07-23
"Gladiador 2",1,2024-11-13
"Star Trek",3,2009-05-06
"Busca Implacável 2",3,2012-09-27
"Uranus 2324",3,2024-07-04
"Esposa de Mentirinha",3,2011-02-10
"Tomorrowland: Um Lugar Onde Nada é Impossível",3,2015-05-19
"Quarteto Fantástico",2,2005-06-29
"A Escola do Bem e do Mal",3,2022-10-19
"Predadores",3,2010-07-03
"Uma Noite de Crime:  A Fronteira",3,2021-06-30
"Hotel Desire",3,2011-12-07
"Caça-Fantasmas",2,2016-07-14
"Kelas Bintang - Hot Moms",1,2023-02-09
"Os Sonhadores",3,2003-09-01
"Os Smurfs: Um Conto de Natal",3,2011-12-02
"Homem-Formiga",3,2015-07-14
"Rampage: Destruição Total",3,2018-04-11
"Anastasia",3,1997-11-20
"South Park: O Fim da Obesidade",3,2024-05-24
"Ambulância: Um Dia de Crime",3,2022-03-16
"Aladdin",3,1992-11-25
"Velozes & Furiosos 9",3,2021-05-19
"Noche de Bodas",3,2024-03-07
"Crônicas Sexuais de uma Família Francesa",2,2012-05-09
"Sing - Quem Canta Seus Males Espanta",3,2016-11-23
"어린 형수 4",3,2019-01-25
"Red Right Hand",3,2024-02-22
"Aladdin",3,2019-05-22
"Uma Astronauta Quase Perfeita",2,2024-07-04
"American Pie Apresenta: Meninas ao Ataque",3,2020-10-06
"2012",2,2009-10-10
"O Legado Bourne",3,2012-08-08
"O Máskara",3,1994-07-29
"O Atirador: O Extermínio Final",3,2017-10-03
"A Voz do Silêncio",4,2016-09-17
"Clube de Caça",2,2023-04-06
"Território Virgem",2,2007-12-17
"Shazam!",3,2019-03-29
"Quarteto Fantástico",2,2005-06-29
"Batem à Porta",3,2023-02-01
"Silence of the Prey",2,2024-05-14
"Beijos Que Matam",3,1997-09-29
"O Entregador",3,2024-01-19
"Deep Throat Part II",2,1974-02-01
"Taxi Driver: Motorista de Táxi",4,1976-02-09
"Um Tira da Pesada 3",2,1994-05-24
"O Jogo do Elevador",2,2023-07-12
"Na Terra de Santos e Pecadores",3,2023-10-06
"MIB - Homens de Preto II",3,2002-07-03
"Alien vs. Predador",2,2004-08-12
"Mary e Max: Uma Amizade Diferente",3,2009-04-09
"甘い鞭",3,2013-09-21
"Fogo Contra Fogo",3,1995-12-15
"Megan Is Missing",3,2011-05-01
"Sex Tape: Perdido na Nuvem",2,2014-07-17
"A Hora do Rush 3",3,2007-08-08
"Missão: Impossível - Protocolo Fantasma",3,2011-12-07
"Tinker Bell: Uma Aventura no Mundo das Fadas",3,2008-09-11
"Leão Branco: O Lutador Sem Lei",3,1990-06-07
"A Identidade Bourne",3,2002-06-14
"Geração Proteus",2,1977-04-07
"Plano Doentio",3,2003-03-01
"Um Olhar do Paraíso",3,2009-12-26
"A Serbian Film - Terror sem Limites",2,2010-06-16
"Flutuar",3,2024-02-09
"Se Beber, Não Case! - Parte II",3,2011-05-25
"Um Laço de Amor",4,2017-04-07
"Greyhound - Na Mira do Inimigo",3,2020-07-09
"Um Príncipe em Nova York",3,1988-06-29
"Sem Perdão",3,2017-07-13
"O Planeta dos Macacos",3,1968-02-07
"A Família Addams",3,1991-11-22
"Para Todos os Garotos que Já Amei",3,2018-08-16
"O Garoto do Futuro",3,1985-08-23
"หลานม่า",4,2024-04-04
"Nocaute",3,2015-03-24
"Jogos Mortais",3,2004-10-01
"Premonição 5",3,2011-08-12
"Um Quarto em Roma",3,2010-05-07
"Mergulho Noturno",2,2024-01-03
"O Mágico de Oz",3,1939-08-15
"Guerra ao Cartel",2,2023-07-28
"Onze Homens e um Segredo",3,2001-12-07
"American Pie: Caindo em Tentação",2,2007-12-26
"Que Horas Eu Te Pego?",3,2023-06-15
"WiFi Ralph: Quebrando a Internet",3,2018-11-20
"O Culto de Chucky",2,2017-10-12
"Abracadabra 2",3,2022-09-30
"Uma Babá Quase Perfeita",3,1993-11-24
"Beleza Americana",4,1999-09-15
"Bom Garoto",3,2022-06-03
"El salto",3,2024-04-12
"Rocky II: A Revanche",3,1979-06-15
"Trolls",3,2016-10-13
"Hotel Transilvânia 2",3,2015-09-21
"Simplesmente Acontece",3,2014-10-16
"Onde os Fracos Não Têm Vez",3,2007-06-13
"Lust och fägring stor",3,1995-03-08
"Pura Paixão",2,2021-01-14
"Norbit - Uma Comédia de Peso",2,2007-02-08
"O Juiz",3,2014-10-08
"O Senhor dos Anéis: A Guerra dos Rohirrim",1,2024-12-11
"Vingança a Sangue Frio",2,2019-02-07
"Alien Outpost",2,2014-09-19
"Supermarsu 2",3,2022-10-14
"A Hora do Rush 3",3,2007-08-08
"Matilda",3,1996-08-02
"Transação Perigosa",3,2024-04-26
"O Mundo Depois de Nós",3,2023-11-22
"Por uns Dólares a Mais",4,1965-12-18
"De Olhos Bem Fechados",3,1999-07-16
"Psicopata Americano",3,2000-04-13
"Os Casagrandes: O Filme",3,2024-03-21
"Sociedade dos Poetas Mortos",4,1989-06-02
"Abracadabra",3,1993-07-16
"M家の新妻 変態洗礼",2,2009-03-27
